7,21,59,0,0,2,0,21,0,0.0,0.0,2
6,20,62,0,0,0,4,18,3,0.0,0.3333333333333333,3
5,23,46,0,0,1,2,15,3,0.0,0.4,1
4,19,34,0,2,0,0,12,0,0.0,0.0,2
3,12,26,0,0,1,0,9,2,0.0,0.3333333333333333,0
2,12,17,0,0,1,0,6,2,0.0,0.5,0
1,13,13,0,1,0,0,3,0,0.0,0.0,1
1,9,9,0,0,0,0,3,1,0.0,0.0,0
2,8,8,0,0,0,0,6,1,0.0,0.0,0
3,10,21,0,0,0,0,9,0,0.0,0.0,1
4,21,32,0,0,1,0,12,3,0.25,0.5,0
5,13,34,0,1,0,1,15,4,0.0,0.6,1
6,12,41,0,0,1,0,18,0,0.0,0.0,0
7,24,57,1,0,0,0,21,5,0.14285714285714285,0.5714285714285714,1
7,17,52,0,0,1,0,21,4,0.0,0.42857142857142855,1
6,29,63,2,0,1,0,18,0,0.0,0.0,4
5,14,30,0,0,0,0,15,5,0.2,0.8,0
4,23,29,0,0,0,0,12,3,0.0,0.5,1
3,19,33,1,0,0,1,9,0,0.0,0.0,3
2,19,19,0,1,0,0,6,2,0.5,0.5,0
1,9,9,0,0,0,0,3,1,0.0,1.0,0
1,9,9,0,0,0,0,3,0,0.0,0.0,1
2,2,4,0,0,0,0,6,2,0.5,0.5,0
3,21,29,0,0,1,0,9,3,0.0,0.6666666666666666,1
4,20,38,1,0,0,1,12,0,0.0,0.0,2
5,14,26,0,0,0,0,15,3,0.2,0.4,0
6,29,50,1,1,0,1,18,5,0.0,0.6666666666666666,0
7,31,55,0,1,1,1,21,0,0.0,0.0,2
7,16,48,0,0,1,1,21,6,0.7142857142857143,0.42857142857142855,1
6,16,38,0,0,1,0,18,3,0.0,0.3333333333333333,2
